X,RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Stop,Instances of AOU
1787650,6373792,840,44,10,101,2019,6590,Stop1,0
1787651,6373792,840,44,10,101,2019,6620,Stop1,0
1787652,6373792,840,44,10,101,2019,6670,Stop1,0
1787653,6373792,840,44,10,101,2019,6710,Stop1,0
1787654,6373792,840,44,10,101,2019,6740,Stop1,1
1787655,6373792,840,44,10,101,2019,6810,Stop1,1
1787656,6373792,840,44,10,101,2019,6870,Stop1,0
1787657,6373792,840,44,10,101,2019,6882,Stop1,0
1787658,6373792,840,44,10,101,2019,7040,Stop1,0
1787659,6373792,840,44,10,101,2019,7222,Stop1,0
1787660,6373792,840,44,10,101,2019,7280,Stop1,0
1787661,6373792,840,44,10,101,2019,7350,Stop1,1
1787662,6373792,840,44,10,101,2019,7480,Stop1,0
1787663,6373792,840,44,10,101,2019,7550,Stop1,0
1787664,6373792,840,44,10,101,2019,7590,Stop1,0
1787665,6373792,840,44,10,101,2019,7610,Stop1,1
1790805,6372842,840,44,13,101,2019,1720,Stop1,0
1790806,6372842,840,44,13,101,2019,2630,Stop1,0
1790807,6372842,840,44,13,101,2019,3100,Stop1,0
1790808,6372842,840,44,13,101,2019,3160,Stop1,0
1790809,6372842,840,44,13,101,2019,3640,Stop1,0
1790810,6372842,840,44,13,101,2019,3880,Stop1,0
1790811,6372842,840,44,13,101,2019,3930,Stop1,0
1790812,6372842,840,44,13,101,2019,3940,Stop1,0
1790813,6372842,840,44,13,101,2019,4020,Stop1,0
1790814,6372842,840,44,13,101,2019,4050,Stop1,0
1790815,6372842,840,44,13,101,2019,4120,Stop1,0
1790816,6372842,840,44,13,101,2019,4230,Stop1,0
1790817,6372842,840,44,13,101,2019,4280,Stop1,0
1790818,6372842,840,44,13,101,2019,4440,Stop1,0
1790819,6372842,840,44,13,101,2019,4520,Stop1,0
1790820,6372842,840,44,13,101,2019,4560,Stop1,1
1790821,6372842,840,44,13,101,2019,4660,Stop1,0
1790822,6372842,840,44,13,101,2019,4661,Stop1,0
1790823,6372842,840,44,13,101,2019,4770,Stop1,0
1790824,6372842,840,44,13,101,2019,4880,Stop1,0
1790825,6372842,840,44,13,101,2019,4930,Stop1,0
1790826,6372842,840,44,13,101,2019,4940,Stop1,0
1790827,6372842,840,44,13,101,2019,4950,Stop1,0
1790828,6372842,840,44,13,101,2019,4980,Stop1,0
1790829,6372842,840,44,13,101,2019,5070,Stop1,0
1790830,6372842,840,44,13,101,2019,5110,Stop1,0
1790831,6372842,840,44,13,101,2019,5170,Stop1,0
1790832,6372842,840,44,13,101,2019,5290,Stop1,0
1790833,6372842,840,44,13,101,2019,5420,Stop1,0
1790834,6372842,840,44,13,101,2019,5580,Stop1,0
1790835,6372842,840,44,13,101,2019,5600,Stop1,0
1790836,6372842,840,44,13,101,2019,5810,Stop1,1
1790837,6372842,840,44,13,101,2019,5980,Stop1,0
1790838,6372842,840,44,13,101,2019,6080,Stop1,0
1790839,6372842,840,44,13,101,2019,6120,Stop1,0
1790840,6372842,840,44,13,101,2019,6130,Stop1,0
1790841,6372842,840,44,13,101,2019,6140,Stop1,0
1790842,6372842,840,44,13,101,2019,6190,Stop1,0
1790843,6372842,840,44,13,101,2019,6240,Stop1,1
1790844,6372842,840,44,13,101,2019,6270,Stop1,0
1790845,6372842,840,44,13,101,2019,6290,Stop1,0
1790846,6372842,840,44,13,101,2019,6360,Stop1,0
1790847,6372842,840,44,13,101,2019,6520,Stop1,0
1790848,6372842,840,44,13,101,2019,6540,Stop1,0
1790849,6372842,840,44,13,101,2019,6550,Stop1,0
1790850,6372842,840,44,13,101,2019,6590,Stop1,0
1790851,6372842,840,44,13,101,2019,6670,Stop1,0
1790852,6372842,840,44,13,101,2019,6710,Stop1,0
1790853,6372842,840,44,13,101,2019,6730,Stop1,0
1790854,6372842,840,44,13,101,2019,6740,Stop1,0
1790855,6372842,840,44,13,101,2019,6810,Stop1,0
1790856,6372842,840,44,13,101,2019,6870,Stop1,0
1790857,6372842,840,44,13,101,2019,6882,Stop1,0
1790858,6372842,840,44,13,101,2019,7040,Stop1,0
1790859,6372842,840,44,13,101,2019,7050,Stop1,0
1790860,6372842,840,44,13,101,2019,7210,Stop1,0
1790861,6372842,840,44,13,101,2019,7270,Stop1,0
1790862,6372842,840,44,13,101,2019,7310,Stop1,0
1790863,6372842,840,44,13,101,2019,7350,Stop1,0
1790864,6372842,840,44,13,101,2019,7560,Stop1,0
1790865,6372842,840,44,13,101,2019,7610,Stop1,0
1792270,6373508,840,44,16,101,2019,1320,Stop1,0
1792271,6373508,840,44,16,101,2019,1940,Stop1,0
1792272,6373508,840,44,16,101,2019,3100,Stop1,0
1792273,6373508,840,44,16,101,2019,3160,Stop1,1
1792274,6373508,840,44,16,101,2019,3330,Stop1,0
1792275,6373508,840,44,16,101,2019,3430,Stop1,0
1792276,6373508,840,44,16,101,2019,3600,Stop1,0
1792277,6373508,840,44,16,101,2019,3870,Stop1,0
1792278,6373508,840,44,16,101,2019,3900,Stop1,0
1792279,6373508,840,44,16,101,2019,3930,Stop1,0
1792280,6373508,840,44,16,101,2019,3940,Stop1,0
1792281,6373508,840,44,16,101,2019,4020,Stop1,0
1792282,6373508,840,44,16,101,2019,4050,Stop1,0
1792283,6373508,840,44,16,101,2019,4120,Stop1,0
1792284,6373508,840,44,16,101,2019,4280,Stop1,0
1792285,6373508,840,44,16,101,2019,4520,Stop1,0
1792286,6373508,840,44,16,101,2019,4560,Stop1,0
1792287,6373508,840,44,16,101,2019,4610,Stop1,0
1792288,6373508,840,44,16,101,2019,4661,Stop1,0
1792289,6373508,840,44,16,101,2019,4670,Stop1,0
1792290,6373508,840,44,16,101,2019,4770,Stop1,0
1792291,6373508,840,44,16,101,2019,4860,Stop1,0
1792292,6373508,840,44,16,101,2019,4880,Stop1,1
1792293,6373508,840,44,16,101,2019,4930,Stop1,0
1792294,6373508,840,44,16,101,2019,4940,Stop1,0
1792295,6373508,840,44,16,101,2019,4950,Stop1,0
1792296,6373508,840,44,16,101,2019,4980,Stop1,0
1792297,6373508,840,44,16,101,2019,5070,Stop1,0
1792298,6373508,840,44,16,101,2019,5110,Stop1,0
1792299,6373508,840,44,16,101,2019,5290,Stop1,0
1792300,6373508,840,44,16,101,2019,5420,Stop1,0
1792301,6373508,840,44,16,101,2019,5580,Stop1,0
1792302,6373508,840,44,16,101,2019,5600,Stop1,0
